"StichtagDatJahr","StichtagDatMonat","RaumeinheitSort","RaumeinheitLang","GliederungSort","GliederungLang","ZimmerSort","ZimmerLang","GemeinnuetzigSort","GemeinnuetzigLang","EinheitSort","EinheitLang","PreisartSort","PreisartLang","mean","meanl","meanu","qu10","qu10l","qu10u","qu25","qu25l","qu25u","qu50","qu50l","qu50u","qu75","qu75l","qu75u","qu90","qu90l","qu90u","Domain","Sample1","Sample2"
2022,"2022.04",2,"Stadtkreise",100,"Kreis 10",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",22.15,21.59,22.71,14.22,14.01,14.46,16.3,15.46,17.39,21.24,20.31,21.84,26.47,24.68,28.23,32.25,29.48,34.22,3992,1373,125
2022,"2022.04",2,"Stadtkreise",110,"Kreis 11",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",19.63,19.25,20.01,13.59,13.31,13.92,15.38,15.21,15.73,18.99,18.55,19.51,23.23,22.58,23.64,26.39,25.33,27.94,7510,3067,227
2022,"2022.04",2,"Stadtkreise",120,"Kreis 12",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",17.34,17.08,17.6,10.87,10.44,11.73,13.67,13.4,13.84,16.67,16.05,17.02,19.99,19.4,20.44,24.78,23.45,25.47,3211,1580,145
2022,"2022.04",2,"Stadtkreise",0,"Ganze Stadt",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",18.43,18.28,18.58,13.53,13.43,13.7,15.24,15.09,15.34,17.58,17.39,17.72,20.62,20.37,20.85,24.31,24.05,24.61,11106,7184,492
2022,"2022.04",2,"Stadtkreise",10,"Kreis 1",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",20.08,20,20.16,11.74,11.61,11.78,15.4,15.25,15.52,19.02,18.79,19.09,23.65,23.56,23.66,30.32,29.92,30.38,302,298,0
2022,"2022.04",2,"Stadtkreise",20,"Kreis 2",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",18.34,17.81,18.86,12.98,12.42,14.26,14.81,14.5,15.5,17.72,16.77,18.47,21.12,20.32,22.57,24.31,23.73,24.49,971,535,52
2022,"2022.04",2,"Stadtkreise",30,"Kreis 3",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",17.02,16.68,17.36,13.02,12.88,13.23,14.39,13.98,14.84,16.94,16.42,17.38,19.28,18.6,19.45,20.76,20.04,21.48,1432,853,58
2022,"2022.04",2,"Stadtkreise",40,"Kreis 4",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",19.15,18.73,19.57,14.26,13.99,14.32,15.46,15.32,15.78,16.85,16.59,17.12,21.88,21.09,22.73,26.42,25.78,29.61,1218,858,55
2022,"2022.04",2,"Stadtkreise",50,"Kreis 5",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",17.08,16.68,17.48,12.1,12.04,12.43,13.87,13.47,14.43,16.23,15.87,16.43,19.46,19.06,20.54,23.49,22.78,24.43,340,263,18
2022,"2022.04",2,"Stadtkreise",60,"Kreis 6",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",19.53,18.3,20.76,15.33,14.83,15.35,16.27,15.36,16.53,17.95,16.68,19.46,20.66,20.17,22.57,23.04,21.56,35.96,676,329,31
2022,"2022.04",2,"Stadtkreise",70,"Kreis 7",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",21.7,21.47,21.93,15.75,14.63,16.71,17.86,17.58,18.79,21.58,20.92,22.08,25.42,25.2,25.53,28.33,27.96,28.69,302,190,48
2022,"2022.04",2,"Stadtkreise",80,"Kreis 8",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",20.38,19.93,20.83,13.82,13.66,14.1,15.11,15.07,15.77,18.47,17.25,18.96,24.1,23.88,25.71,29.89,28.55,30.2,98,88,0
2022,"2022.04",2,"Stadtkreise",90,"Kreis 9",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",19,18.56,19.44,13.98,13.48,14.39,15.11,14.82,15.68,17.96,17.16,18.98,21.75,21.41,22.52,24.99,24.81,26.29,1657,995,46
2022,"2022.04",2,"Stadtkreise",100,"Kreis 10",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",18.57,18.15,18.98,13.84,13.33,14.27,15.72,15.35,16.25,18.03,17.68,18.41,20.79,20.46,21.4,23.68,23.18,24.3,1215,804,50
2022,"2022.04",2,"Stadtkreise",110,"Kreis 11",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",17.97,17.72,18.23,13.94,13.82,14.06,15.33,15.03,15.64,17.63,17.13,17.86,19.62,19.31,20,22.35,21.84,23.45,1540,1010,80
2022,"2022.04",2,"Stadtkreise",120,"Kreis 12",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",17.57,17.26,17.89,13.06,12.92,13.36,14.49,14.25,14.79,17.06,16.61,17.41,19.83,19.55,20.17,22.57,21.93,23.59,1355,961,54
2022,"2022.04",2,"Stadtkreise",0,"Ganze Stadt",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",16.33,16.21,16.45,12.33,12.25,12.46,13.76,13.66,13.86,15.61,15.51,15.71,18.17,17.97,18.35,21.01,20.78,21.33,22955,14636,597
2022,"2022.04",2,"Stadtkreise",10,"Kreis 1",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",18.57,18.47,18.66,11.82,11.48,11.94,14.47,14.29,14.55,17.7,17.62,17.75,21.85,21.66,21.89,27.31,26.9,27.53,201,198,0
2022,"2022.04",2,"Stadtkreise",20,"Kreis 2",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",16.86,16.16,17.55,12.32,11.89,13.41,14.11,13.76,14.47,16.16,15.4,16.89,18.62,17.77,19.19,22.05,21.12,22.62,1736,874,61
2022,"2022.04",2,"Stadtkreise",30,"Kreis 3",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",15.39,15.01,15.77,11.82,11.46,12.26,12.98,12.85,13.15,14.59,14.23,15.02,17.1,16.59,17.6,19.56,18.89,22.31,3050,1846,64
2022,"2022.04",2,"Stadtkreise",40,"Kreis 4",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",16.43,15.95,16.91,12.25,12.07,12.56,13.39,13.24,13.54,14.76,14.51,15.01,18.26,17.55,19.04,22.63,21.33,24.76,2066,1513,50
2022,"2022.04",2,"Stadtkreise",50,"Kreis 5",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",15.63,15.32,15.95,11.63,11.6,11.71,13.34,13.03,13.86,15.03,14.89,15.53,17.08,16.55,18.18,20.41,19.46,21.98,917,631,20
2022,"2022.04",2,"Stadtkreise",60,"Kreis 6",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",16.04,15.81,16.27,12.69,12.59,13,14.34,13.86,14.66,15.66,15.48,16.12,17.17,16.91,17.4,19.55,18.23,20.38,1939,1142,43
2022,"2022.04",2,"Stadtkreise",70,"Kreis 7",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",18.26,18.03,18.5,13.57,12.93,13.76,14.67,13.76,15.31,17.14,16.74,18.11,21.87,21.71,21.98,24.61,24.43,24.95,516,292,67
2022,"2022.04",2,"Stadtkreise",80,"Kreis 8",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",17.86,17.71,18.01,13.09,13.05,13.12,15.12,15.11,15.2,16.67,16.61,16.71,18.44,18.31,19.35,24.59,24.47,24.73,253,237,0
2022,"2022.04",2,"Stadtkreise",90,"Kreis 9",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",16.44,16.18,16.71,12.3,11.96,13.06,13.92,13.54,14.26,16.08,15.8,16.67,18.32,17.94,18.72,20.59,20.35,21.13,4058,2219,74
2022,"2022.04",2,"Stadtkreise",100,"Kreis 10",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",16.86,16.42,17.3,13.14,13,13.79,14.47,14.25,14.74,15.87,15.69,16.33,18.61,17.89,20,21.8,20.69,23.35,2128,1435,40
2022,"2022.04",2,"Stadtkreise",110,"Kreis 11",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",16.92,16.68,17.15,13.59,13.35,13.75,14.74,14.58,14.93,15.97,15.85,16.16,18.85,18.7,18.98,21.5,20.66,22.05,3159,2223,90
2022,"2022.04",2,"Stadtkreise",120,"Kreis 12",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",15.53,15.38,15.67,11.85,11.72,11.99,12.74,12.74,13.07,14.85,14.61,15.08,18.05,17.79,18.2,20.2,19.89,20.27,2932,2026,88
2022,"2022.04",2,"Stadtkreise",0,"Ganze Stadt",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",15.87,15.77,15.96,12.13,11.97,12.24,13.75,13.67,13.86,15.5,15.41,15.58,17.59,17.37,17.72,20.09,19.83,20.32,14925,9288,606
2022,"2022.04",2,"Stadtkreise",10,"Kreis 1",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",17.06,16.91,17.22,9.69,9.62,9.73,12.1,12.07,12.13,16.27,16.11,16.35,20.83,20.59,20.9,24.43,23.16,24.37,136,133,0
2022,"2022.04",2,"Stadtkreise",20,"Kreis 2",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",16.41,16.15,16.67,12.98,12.75,13.35,14.36,14.02,14.74,16.27,15.83,16.7,17.84,17.43,18.36,20.84,19.82,21.22,1435,768,51
2022,"2022.04",2,"Stadtkreise",30,"Kreis 3",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",15.68,15.44,15.91,11.93,11.61,12.3,13.15,12.9,13.53,15.62,15.48,15.93,17.43,17.29,18.27,19.62,18.94,20.14,1886,1176,78
2022,"2022.04",2,"Stadtkreise",40,"Kreis 4",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",15.91,15.54,16.29,11.73,11.47,11.84,13.03,12.73,13.35,15.14,14.78,15.53,17.3,16.95,17.66,20.47,19.36,21.83,713,479,61
2022,"2022.04",2,"Stadtkreise",50,"Kreis 5",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",15.79,15.51,16.08,11.37,11.22,11.37,12.93,12.45,13.25,15.35,15.14,16.11,18.31,17.72,18.99,20.75,20.18,21.55,423,296,22
2022,"2022.04",2,"Stadtkreise",60,"Kreis 6",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",16.1,15.87,16.34,13.75,12.83,13.99,14.75,14.61,15.04,15.6,15.44,15.72,16.84,16.37,17.62,20.04,18.55,20.75,1156,713,37
2022,"2022.04",2,"Stadtkreise",70,"Kreis 7",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",16.54,16.37,16.71,12.31,12.13,12.5,13.39,13.24,13.75,15.43,15.16,15.66,18.9,18.64,19.12,22.57,22.5,22.97,421,235,64
2022,"2022.04",2,"Stadtkreise",80,"Kreis 8",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",16.26,16.14,16.38,12.47,12.3,12.54,13.93,13.9,13.98,15.69,15.51,15.9,16.95,16.93,17.02,21.1,21.02,21.11,244,234,0
2022,"2022.04",2,"Stadtkreise",90,"Kreis 9",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",16.25,15.89,16.62,12.51,12.09,13.08,14,13.8,14.47,16.01,15.58,16.39,18.29,17.68,18.79,20.09,19.57,21.06,2299,1223,62
2022,"2022.04",2,"Stadtkreise",100,"Kreis 10",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",16.14,15.82,16.46,13.02,12.77,13.28,14.09,13.87,14.28,15.41,15.04,15.69,17.8,17.37,18.5,20.3,19.72,20.75,1340,872,55
2022,"2022.04",2,"Stadtkreise",110,"Kreis 11",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",15.55,15.35,15.75,12.44,12.23,12.63,13.92,13.74,14.03,15.12,14.96,15.27,16.61,16.33,16.88,19.42,18.67,20.5,2768,1853,103
2022,"2022.04",2,"Stadtkreise",120,"Kreis 12",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"Brutto",15.09,14.88,15.29,10.44,10.24,11.03,12.75,11.97,13.2,15,14.77,15.33,17.65,17.32,17.78,19.54,19.2,20.03,2104,1306,73
2022,"2022.04",2,"Stadtkreise",0,"Ganze Stadt",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",30.6,30.28,30.92,21.31,20.83,21.62,24.52,24.17,25.09,29.46,29.1,29.77,35.38,34.72,35.94,41.73,40.48,42.6,35586,6361,1250
2022,"2022.04",2,"Stadtkreise",10,"Kreis 1",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",39.46,37.65,41.26,24.19,19.83,30.26,32.97,28.97,36.81,39.94,38.35,42.18,46.29,43.27,48.78,51.57,48.96,55.39,774,87,106
2022,"2022.04",2,"Stadtkreise",20,"Kreis 2",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",31.18,30.28,32.08,21.82,20.24,22.68,24.45,23.48,26.34,29.65,28.39,30.71,36.28,33.17,39.06,45.67,41.48,48.09,2749,460,104
2022,"2022.04",2,"Stadtkreise",30,"Kreis 3",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",29.93,29.13,30.72,21.57,20.37,22.99,24.31,23.81,25.54,29.45,28.6,30.43,34.56,33.33,35.83,40.07,38.12,42.07,4921,858,124
2022,"2022.04",2,"Stadtkreise",40,"Kreis 4",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",32.51,31.73,33.3,20.83,18.88,21.92,25.2,23.71,27.15,32.83,31.38,33.98,38.58,37.76,40.17,43.09,41.22,46.63,2857,509,162
2022,"2022.04",2,"Stadtkreise",50,"Kreis 5",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",32.64,31.52,33.76,23.05,21.21,24.86,26.93,25.62,28.56,32.36,30.35,33.06,37.66,35.18,39.17,43.76,39.56,47.61,1355,363,78
2022,"2022.04",2,"Stadtkreise",60,"Kreis 6",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",30.5,29.21,31.79,21.53,17.8,24.54,26.43,24.16,27.57,30.04,28.53,31.28,35.91,32.25,37.32,39.45,37.83,42.77,2578,349,76
2022,"2022.04",2,"Stadtkreise",70,"Kreis 7",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",30.75,29.82,31.69,20.24,18.35,21.56,24.26,23.18,25.95,30.72,29.52,31.78,35.98,34.66,37.59,42.98,40.22,45.01,2651,394,146
2022,"2022.04",2,"Stadtkreise",80,"Kreis 8",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",35.17,34.02,36.32,22.14,18.63,23.77,27.71,25.3,29.16,35.74,33.9,36.86,41.56,40,44.19,49.61,45.15,52.64,2213,480,113
2022,"2022.04",2,"Stadtkreise",90,"Kreis 9",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",29.5,28.55,30.46,21.68,21.25,23.11,23.65,23.21,24.81,28.02,26.35,29.03,33.02,31.94,34.92,40.06,36.74,42.91,5315,824,81
2022,"2022.04",2,"Stadtkreise",100,"Kreis 10",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",31.16,29.27,33.05,20.76,18.98,23.33,26,24.27,27.68,29.98,28.78,30.72,33.41,31.98,37.38,40.5,37.37,47.36,2798,427,72
2022,"2022.04",2,"Stadtkreise",110,"Kreis 11",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",28.23,27.55,28.92,20.58,19.4,22.02,23.45,22.72,24.91,27.88,26.85,28.72,31.1,30.39,31.73,36.43,35.13,38.68,5662,1184,123
2022,"2022.04",2,"Stadtkreise",120,"Kreis 12",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",27.05,26.04,28.06,19.76,17.14,21.36,23.45,21.36,25.45,27.2,26.52,28.65,30.61,29.1,31.75,35.21,31.7,36.89,1713,426,65
2022,"2022.04",2,"Stadtkreise",0,"Ganze Stadt",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",26.64,26.35,26.94,18.29,17.77,18.78,21.75,21.33,22.02,25.61,25.28,25.96,30.78,30.28,31.27,36.58,35.81,37.5,51225,8720,1311
2022,"2022.04",2,"Stadtkreise",10,"Kreis 1",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",33.62,32.11,35.13,18.58,15.62,22.58,26.31,23.24,28.45,33.25,31.33,35.73,40.57,39.09,42.4,48.16,46.11,50.57,635,74,111
2022,"2022.04",2,"Stadtkreise",20,"Kreis 2",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",28.69,27.52,29.86,19.31,18.28,20.48,23.46,21.68,24.71,28.39,27.23,28.79,32.74,31.32,34.37,37.91,35.5,41.74,3833,821,104
2022,"2022.04",2,"Stadtkreise",30,"Kreis 3",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",26.56,25.47,27.65,19.37,16.29,20.33,21.74,21.16,22.41,25.36,24.2,26.61,30.54,29.48,32.34,36.21,33.64,40.86,6901,922,114
2022,"2022.04",2,"Stadtkreise",40,"Kreis 4",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",27.77,26.88,28.66,18.01,15.33,19.87,22.15,21.13,23.5,27.2,25.9,28.45,33.09,31.3,35.57,38.9,37.05,40.45,4073,633,122
2022,"2022.04",2,"Stadtkreise",50,"Kreis 5",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",28.08,26.74,29.41,19.45,18.05,21.87,23.44,21.86,25.24,28.25,25.96,29.29,31.87,31.39,35.52,38.36,34.21,41.43,1904,416,67
2022,"2022.04",2,"Stadtkreise",60,"Kreis 6",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",28.43,27.09,29.78,19.65,18.05,21.02,22.57,20.69,24,28.28,25.83,30.67,33.33,31.6,36.92,39.35,36.89,41.77,3474,443,89
2022,"2022.04",2,"Stadtkreise",70,"Kreis 7",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",28.03,27.07,29,18.13,15.96,19.38,22.11,21.06,23.7,26.7,25.66,28.31,33.57,31.1,35,37.34,36.02,39.04,4329,620,160
2022,"2022.04",2,"Stadtkreise",80,"Kreis 8",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",31.45,30.4,32.5,18.41,16.98,19.76,24.93,22,25.98,32.44,30.5,33.53,38.27,36.77,40.57,43.85,41.96,45.93,2773,474,128
2022,"2022.04",2,"Stadtkreise",90,"Kreis 9",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",24.76,24.14,25.39,17.42,16.86,18.37,20.26,19.2,21.91,24.25,23.53,25,28.46,27.1,30.19,32.5,30.88,35.41,6624,1012,97
2022,"2022.04",2,"Stadtkreise",100,"Kreis 10",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",25.71,24.53,26.9,17.01,13.92,19.28,21.76,19.8,22.98,24.78,23.9,25.96,29.6,27.5,31.17,34.77,31.4,38.26,4956,921,86
2022,"2022.04",2,"Stadtkreise",110,"Kreis 11",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",24.75,24.21,25.28,18.42,17.41,19.74,21.68,20.41,22.3,24.6,23.8,25.29,27.57,26.98,28.57,31.35,29.77,33.58,8790,1802,139
2022,"2022.04",2,"Stadtkreise",120,"Kreis 12",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",22.98,22.4,23.56,18.11,16.22,18.8,20.34,19.52,21.1,23.22,22.22,24.56,25.97,25.1,26.61,27.75,27.05,28.9,2933,582,94
2022,"2022.04",2,"Stadtkreise",0,"Ganze Stadt",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",25.14,24.84,25.44,16.99,16.64,17.44,20,19.8,20.44,24.08,23.66,24.41,29.29,28.92,29.75,34.78,34.13,35.8,25972,4563,1107
2022,"2022.04",2,"Stadtkreise",10,"Kreis 1",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",32.38,30.6,34.16,17.74,14.27,20.35,23.28,20.39,26.18,32.04,29.05,33.81,41.49,36.3,42.87,47.1,43.1,55.8,323,27,80
2022,"2022.04",2,"Stadtkreise",20,"Kreis 2",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",27.48,26.39,28.58,18.18,16.76,19.21,22.2,20.69,22.69,25.95,25.11,27.8,33.06,31.04,34.55,38.07,34.93,39.81,2285,462,115
2022,"2022.04",2,"Stadtkreise",30,"Kreis 3",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",25.1,24.04,26.16,17.92,17.1,20.13,21,20.24,21.28,23.36,22.17,24.66,29.17,26.05,30.43,34.28,30.41,39.1,2300,269,107
2022,"2022.04",2,"Stadtkreise",40,"Kreis 4",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",25.24,24.42,26.07,17.5,16.57,19.06,20.01,19.29,21.35,24.38,23.26,26.55,29.27,28.81,31.29,34.48,32.38,36.71,1483,185,86
2022,"2022.04",2,"Stadtkreise",50,"Kreis 5",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",24.76,23.51,26.02,16.88,14.25,19.4,19.47,17.51,20.72,22.82,21.7,26.57,30.38,28.12,32.85,34.81,31.33,37.06,965,189,47
2022,"2022.04",2,"Stadtkreise",60,"Kreis 6",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",26.74,25.62,27.87,16.93,14.08,19.04,21.22,19.64,23.06,25.98,24.75,27.17,32.88,30.46,34.47,37.18,35.11,39.09,2353,311,97
2022,"2022.04",2,"Stadtkreise",70,"Kreis 7",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",26.68,25.64,27.71,17.07,15.8,18.82,21.55,20.41,22.28,26.04,24.99,27.41,32,29.47,32.72,36.55,34.18,38,3341,374,138
2022,"2022.04",2,"Stadtkreise",80,"Kreis 8",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",29.44,28.2,30.69,17.81,16.87,18.99,22.3,20.94,24.25,30.17,27.88,30.62,35.36,33.31,37.29,40.65,37.88,44.43,1393,166,104
2022,"2022.04",2,"Stadtkreise",90,"Kreis 9",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",23.98,23.11,24.85,17.41,15.6,18.76,19.8,18.79,20.9,23.62,22.42,25.41,28.12,26.44,29.35,30.62,29.49,31.16,3028,591,67
2022,"2022.04",2,"Stadtkreise",100,"Kreis 10",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",25.18,24.36,26.01,17.82,15.13,19.2,20.85,19.25,21.49,24.33,22.8,25.98,28.86,27.6,30.64,34.22,32.22,37.03,2652,501,70
2022,"2022.04",2,"Stadtkreise",110,"Kreis 11",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",22.02,21.42,22.61,16.27,15.32,16.99,18.79,17.8,19.31,21.5,20.7,22.53,24.8,23.96,25.31,28.87,26.54,29.88,4742,1214,124
2022,"2022.04",2,"Stadtkreise",120,"Kreis 12",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"Brutto",21.63,20.98,22.28,14.55,13.12,15.46,17.4,15.72,19.08,21.22,20.16,22.59,25.17,24.36,26.2,28.5,26.92,30.48,1107,274,72
2022,"2022.04",3,"Quartiergruppen",0,"Ganze Stadt",2,"2 Zimmer",0,"Alle Wohnungen",1,"Wohnung",1,"Netto",1423,1409,1438,781,774,796,1046,1030,1060,1336,1310,1360,1712,1690,1750,2155,2120,2200,46692,13488,1714
2022,"2022.04",3,"Quartiergruppen",10,"Kreis 1",2,"2 Zimmer",0,"Alle Wohnungen",1,"Wohnung",1,"Netto",1812,1736,1887,782,764,831,1252,1142,1303,1780,1716,2037,2300,2211,2519,2819,2545,2928,1076,355,99
2022,"2022.04",3,"Quartiergruppen",20,"Kreis 2",2,"2 Zimmer",0,"Alle Wohnungen",1,"Wohnung",1,"Netto",1474,1428,1520,765,707,832,1073,1001,1109,1397,1300,1450,1857,1760,1930,2285,2093,2424,3720,995,154
2022,"2022.04",3,"Quartiergruppen",34,"Sihlfeld",2,"2 Zimmer",0,"Alle Wohnungen",1,"Wohnung",1,"Netto",1357,1291,1422,777,709,781,1034,961,1137,1297,1226,1357,1590,1450,1850,2036,1870,2321,2978,610,82
2022,"2022.04",3,"Quartiergruppen",39,"Alt-Wiedikon und Friesenberg",2,"2 Zimmer",0,"Alle Wohnungen",1,"Wohnung",1,"Netto",1309,1266,1351,730,715,744,990,925,1057,1263,1226,1370,1550,1463,1620,1818,1660,2153,3375,1095,104
2022,"2022.04",3,"Quartiergruppen",44,"Hard",2,"2 Zimmer",0,"Alle Wohnungen",1,"Wohnung",1,"Netto",1174,1144,1203,664,648,695,833,803,865,1025,990,1092,1425,1364,1500,1828,1751,1926,1742,754,88
2022,"2022.04",3,"Quartiergruppen",49,"Werd und Langstrasse",2,"2 Zimmer",0,"Alle Wohnungen",1,"Wohnung",1,"Netto",1643,1599,1688,937,891,1013,1243,1134,1382,1620,1551,1701,1918,1829,2045,2331,2190,2469,2333,611,125
2022,"2022.04",3,"Quartiergruppen",50,"Kreis 5",2,"2 Zimmer",0,"Alle Wohnungen",1,"Wohnung",1,"Netto",1598,1545,1651,738,724,749,1110,1060,1196,1549,1425,1619,2000,1898,2099,2485,2349,2625,1695,626,93
2022,"2022.04",3,"Quartiergruppen",61,"Unterstrass",2,"2 Zimmer",0,"Alle Wohnungen",1,"Wohnung",1,"Netto",1368,1292,1443,748,679,810,1027,889,1203,1302,1260,1423,1687,1526,1872,2119,1871,2250,2327,568,52
2022,"2022.04",3,"Quartiergruppen",63,"Oberstrass",2,"2 Zimmer",0,"Alle Wohnungen",1,"Wohnung",1,"Netto",1644,1496,1793,1136,1036,1145,1300,1145,1423,1534,1417,1657,1804,1663,2000,2142,1882,3098,927,109,54
2022,"2022.04",3,"Quartiergruppen",78,"Fluntern und Hottingen",2,"2 Zimmer",0,"Alle Wohnungen",1,"Wohnung",1,"Netto",1679,1603,1755,1084,879,1161,1270,1219,1377,1655,1500,1824,2008,1908,2122,2350,2218,2507,1555,293,89
